covalent,vdw_clash,vdw,proximal,hbond,weak_hbond,xbond,ionic,metal_complex,aromatic,hydrophobic,carbonyl,ligand
0,37,51,11267,3,12,0,0,0,0,51,0,CS335_9|cs335-confgen|mol2|9|dock3
0,18,38,8416,1,10,0,0,0,0,60,0,CS332_10|cs332-confgen|mol2|10|dock3
0,16,45,8020,0,11,0,0,0,0,45,0,CS339_42|cs339-confgen|mol2|42|dock2
0,18,45,10708,3,10,0,0,0,0,40,0,CS335_92|cs335-confgen|mol2|92|dock7
0,15,35,8964,3,10,0,0,0,0,44,0,CS334_31|cs334-confgen|mol2|31|dock1
0,9,42,8756,3,11,0,0,0,0,40,0,CS334_66|cs334-confgen|mol2|66|dock3
0,23,39,8926,1,9,0,0,0,0,43,0,CS339_5|cs339-confgen|mol2|5|dock3
0,17,41,8710,2,10,0,0,0,0,49,0,CS334_14|cs334-confgen|mol2|14|dock6
0,11,28,7944,0,8,0,0,0,0,46,0,CS332_61|cs332-confgen|mol2|61|dock1
0,16,44,10619,3,7,0,0,0,0,36,0,CS335_9|cs335-confgen|mol2|9|dock1
0,29,61,11121,4,12,0,0,0,0,41,0,CS335_80|cs335-confgen|mol2|80|dock1
0,22,33,8931,1,11,0,0,0,0,48,0,CS339_25|cs339-confgen|mol2|25|dock10
0,14,44,8270,1,5,0,0,0,0,54,0,CS332_22|cs332-confgen|mol2|22|dock3
0,15,33,8705,3,4,0,0,0,0,49,0,CS337_12|cs337-confgen|mol2|12|dock2
0,25,38,9106,0,14,0,0,0,0,47,0,CS339_50|cs339-confgen|mol2|50|dock8
0,33,44,9228,1,10,0,0,0,0,54,0,CS339_71|cs339-confgen|mol2|71|dock3
0,17,36,8623,0,11,0,0,0,0,40,0,CS339_29|cs339-confgen|mol2|29|dock3
0,12,40,8770,2,12,0,0,0,0,32,0,CS334_41|cs334-confgen|mol2|41|dock1
0,18,44,8303,0,11,0,0,0,0,52,0,CS331_47|cs331-confgen|mol2|47|dock7
0,15,40,10444,2,12,0,0,0,0,46,0,CS335_46|cs335-confgen|mol2|46|dock6
0,24,38,8557,1,11,0,0,0,0,54,0,CS332_48|cs332-confgen|mol2|48|dock1
0,27,60,11102,5,11,0,0,0,0,40,0,CS335_97|cs335-confgen|mol2|97|dock2
0,32,56,10802,3,9,0,0,0,0,43,0,CS335_95|cs335-confgen|mol2|95|dock6
0,21,44,8953,1,8,0,0,0,0,47,0,CS339_70|cs339-confgen|mol2|70|dock2
0,18,50,10859,2,6,0,0,0,0,46,0,CS335_74|cs335-confgen|mol2|74|dock2
0,18,37,8533,1,7,0,0,0,0,54,0,CS331_36|cs331-confgen|mol2|36|dock3
0,16,44,8535,1,8,0,0,0,0,62,0,CS331_81|cs331-confgen|mol2|81|dock5
0,21,36,7888,0,12,0,0,0,0,49,0,CS339_2|cs339-confgen|mol2|2|dock4
0,18,32,8331,1,6,0,0,0,0,52,0,CS332_35|cs332-confgen|mol2|35|dock7
0,35,49,11349,3,12,0,0,0,0,44,0,CS335_94|cs335-confgen|mol2|94|dock1
0,31,51,11055,2,12,0,0,0,0,47,0,CS335_35|cs335-confgen|mol2|35|dock2
0,20,31,8845,1,12,0,0,0,0,44,0,CS339_69|cs339-confgen|mol2|69|dock4
0,16,41,8470,0,5,0,0,0,0,58,0,CS331_85|cs331-confgen|mol2|85|dock10
0,10,38,9118,4,7,0,0,0,0,44,0,CS338_39|cs338-confgen|mol2|39|dock3
0,20,37,9266,4,9,0,0,0,0,52,0,CS338_4|cs338-confgen|mol2|4|dock1
0,14,42,8759,1,11,0,0,0,0,39,0,CS339_68|cs339-confgen|mol2|68|dock4
0,15,42,8552,1,9,0,0,0,0,54,0,CS331_83|cs331-confgen|mol2|83|dock3
0,12,32,8482,0,11,0,0,0,0,37,0,CS339_38|cs339-confgen|mol2|38|dock1
0,36,58,11305,3,11,0,0,0,0,44,0,CS335_25|cs335-confgen|mol2|25|dock6
0,12,33,8833,4,9,0,0,0,0,34,0,CS334_41|cs334-confgen|mol2|41|dock2
0,53,50,11558,5,14,0,0,0,0,55,2,CS335_46|cs335-confgen|mol2|46|dock10
0,8,36,8722,1,7,0,0,0,0,42,0,CS334_2|cs334-confgen|mol2|2|dock1
0,30,51,11274,3,12,0,0,0,0,43,0,CS335_102|cs335-confgen|mol2|102|dock4
0,6,20,5660,0,7,0,0,0,6,27,0,CS336_5|cs336-confgen|mol2|5|dock3
0,35,57,10991,1,20,0,0,0,0,61,2,CS335_45|cs335-confgen|mol2|45|dock4
0,13,30,8510,1,4,0,0,0,0,55,0,CS332_40|cs332-confgen|mol2|40|dock10
0,14,36,8602,2,7,0,0,0,0,55,0,CS331_50|cs331-confgen|mol2|50|dock10
0,21,37,7827,0,10,0,0,0,0,56,0,CS339_38|cs339-confgen|mol2|38|dock9
0,18,46,9210,4,10,0,0,0,0,56,0,CS339_65|cs339-confgen|mol2|65|dock9
0,10,34,8736,2,5,0,0,0,0,41,0,CS337_4|cs337-confgen|mol2|4|dock3
0,12,29,9112,4,8,0,0,0,0,43,0,CS338_32|cs338-confgen|mol2|32|dock1
0,9,31,8510,0,12,0,0,0,0,37,0,CS339_30|cs339-confgen|mol2|30|dock8
0,14,45,8017,0,12,0,0,0,0,43,0,CS339_47|cs339-confgen|mol2|47|dock2
0,44,52,11263,4,13,0,0,0,0,51,0,CS335_38|cs335-confgen|mol2|38|dock2
0,34,52,11340,3,12,0,0,0,0,43,0,CS335_79|cs335-confgen|mol2|79|dock7
0,20,33,8881,2,12,0,0,0,0,47,0,CS339_57|cs339-confgen|mol2|57|dock5
0,17,34,8541,2,6,0,0,0,0,59,0,CS331_20|cs331-confgen|mol2|20|dock1
0,14,43,10338,1,11,0,0,0,0,52,0,CS335_63|cs335-confgen|mol2|63|dock6
0,14,31,9125,3,9,0,0,0,0,42,0,CS338_13|cs338-confgen|mol2|13|dock2
0,33,51,10868,3,15,0,0,0,0,41,0,CS335_22|cs335-confgen|mol2|22|dock1
0,15,36,8474,0,9,0,0,0,0,49,0,CS332_52|cs332-confgen|mol2|52|dock4
0,32,60,11201,6,12,0,0,0,0,44,2,CS335_90|cs335-confgen|mol2|90|dock9
0,16,42,8542,1,7,0,0,0,0,55,0,CS331_15|cs331-confgen|mol2|15|dock1
0,15,25,8149,1,6,0,0,0,0,55,0,CS331_41|cs331-confgen|mol2|41|dock2
0,42,46,11284,3,12,0,0,0,0,46,0,CS335_76|cs335-confgen|mol2|76|dock3
0,32,55,11085,4,12,0,0,0,0,42,0,CS335_2|cs335-confgen|mol2|2|dock2
0,13,50,8349,0,5,0,0,0,0,63,0,CS332_36|cs332-confgen|mol2|36|dock3
0,21,52,10624,3,11,0,0,0,0,39,0,CS335_88|cs335-confgen|mol2|88|dock6
0,19,39,8651,2,10,0,0,0,0,49,0,CS334_42|cs334-confgen|mol2|42|dock1
0,14,52,8310,1,9,0,0,0,0,60,0,CS331_41|cs331-confgen|mol2|41|dock5
0,17,46,8207,1,9,0,0,0,0,62,0,CS332_22|cs332-confgen|mol2|22|dock6
0,6,32,7893,1,6,0,0,0,0,48,0,CS331_69|cs331-confgen|mol2|69|dock10
0,19,35,8848,2,10,0,0,0,0,45,0,CS337_16|cs337-confgen|mol2|16|dock2
0,20,41,10532,3,14,0,0,0,0,46,0,CS335_36|cs335-confgen|mol2|36|dock9
0,33,55,11011,3,16,0,0,0,0,42,0,CS335_28|cs335-confgen|mol2|28|dock3
0,18,39,9301,4,10,0,0,0,0,55,0,CS338_8|cs338-confgen|mol2|8|dock5
0,11,43,9162,2,9,0,0,0,0,56,0,CS339_31|cs339-confgen|mol2|31|dock3
0,25,38,9078,0,12,0,0,0,0,45,0,CS339_38|cs339-confgen|mol2|38|dock7
0,33,57,10807,4,8,0,0,0,0,47,1,CS335_15|cs335-confgen|mol2|15|dock8
0,15,40,8648,1,6,0,0,0,0,58,0,CS331_71|cs331-confgen|mol2|71|dock2
0,16,33,8708,3,7,0,0,0,0,47,0,CS337_18|cs337-confgen|mol2|18|dock3
0,30,58,10859,2,17,0,0,0,0,49,0,CS335_46|cs335-confgen|mol2|46|dock7
0,17,33,8926,3,10,0,0,0,0,42,0,CS334_13|cs334-confgen|mol2|13|dock6
0,24,32,9303,2,11,0,0,0,0,51,0,CS339_6|cs339-confgen|mol2|6|dock8
0,13,34,8437,0,10,0,0,0,0,39,0,CS339_59|cs339-confgen|mol2|59|dock2
0,16,43,8506,1,6,0,0,0,0,53,0,CS331_1|cs331-confgen|mol2|1|dock2
0,14,42,8549,0,8,0,0,0,0,52,0,CS332_65|cs332-confgen|mol2|65|dock2
0,25,38,9178,0,8,0,0,0,0,47,0,CS340_7|cs340-confgen|mol2|7|dock8
0,8,24,5619,1,7,0,0,0,8,36,0,CS336_8|cs336-confgen|mol2|8|dock1
0,13,41,8308,1,10,0,0,0,0,52,0,CS332_61|cs332-confgen|mol2|61|dock5
0,16,42,8616,1,8,0,0,0,0,54,0,CS332_37|cs332-confgen|mol2|37|dock7
0,19,46,9129,1,9,0,0,0,0,44,0,CS339_27|cs339-confgen|mol2|27|dock10
0,12,38,8275,0,10,0,0,0,0,46,0,CS331_56|cs331-confgen|mol2|56|dock5
0,13,44,8584,1,10,0,0,0,0,52,0,CS331_66|cs331-confgen|mol2|66|dock4
0,29,54,10506,1,14,0,0,0,0,50,0,CS335_20|cs335-confgen|mol2|20|dock9
0,34,53,11163,3,9,0,0,0,0,44,0,CS335_58|cs335-confgen|mol2|58|dock1
0,17,42,8381,0,6,0,0,0,0,57,0,CS331_40|cs331-confgen|mol2|40|dock1
0,12,31,8196,0,6,0,0,0,0,54,0,CS331_56|cs331-confgen|mol2|56|dock4
0,34,62,11208,2,16,0,0,0,0,47,0,CS335_3|cs335-confgen|mol2|3|dock9
0,26,45,9269,2,7,0,0,0,0,54,0,CS339_60|cs339-confgen|mol2|60|dock10
0,13,44,8636,1,9,0,0,0,0,47,0,CS334_17|cs334-confgen|mol2|17|dock1
0,21,37,10451,2,14,0,0,0,0,41,0,CS335_61|cs335-confgen|mol2|61|dock8
0,16,37,8804,1,11,0,0,0,0,41,0,CS339_6|cs339-confgen|mol2|6|dock6
0,18,43,8189,2,9,0,0,0,0,58,0,CS332_19|cs332-confgen|mol2|19|dock2
0,14,42,8599,1,9,0,0,0,0,57,0,CS331_71|cs331-confgen|mol2|71|dock8
0,16,40,8518,2,6,0,0,0,0,56,0,CS331_32|cs331-confgen|mol2|32|dock3
0,21,41,7950,0,11,0,0,0,0,45,0,CS339_68|cs339-confgen|mol2|68|dock6
0,38,48,11364,3,12,0,0,0,0,46,0,CS335_93|cs335-confgen|mol2|93|dock3
0,18,39,9337,1,10,0,0,0,0,45,0,CS339_54|cs339-confgen|mol2|54|dock8
0,20,40,9077,3,9,0,0,0,0,61,0,CS339_38|cs339-confgen|mol2|38|dock2
0,12,47,8692,1,11,0,0,0,0,44,0,CS334_11|cs334-confgen|mol2|11|dock8
0,13,20,5527,1,7,0,0,0,11,38,0,CS336_3|cs336-confgen|mol2|3|dock5
0,14,38,8390,1,9,0,0,0,0,44,0,CS331_61|cs331-confgen|mol2|61|dock7
0,33,47,11025,4,12,0,0,0,0,41,0,CS335_78|cs335-confgen|mol2|78|dock1
0,13,48,7720,0,14,0,1,0,0,54,1,CS332_71|cs332-confgen|mol2|71|dock3
0,20,39,8500,1,6,0,0,0,0,56,0,CS331_4|cs331-confgen|mol2|4|dock4
0,21,47,9472,1,12,0,0,0,0,56,0,CS339_21|cs339-confgen|mol2|21|dock6
0,16,36,8829,1,12,0,0,0,0,49,0,CS334_11|cs334-confgen|mol2|11|dock4
0,13,32,8344,1,4,0,0,0,0,61,0,CS331_85|cs331-confgen|mol2|85|dock2
0,20,36,8427,2,6,0,0,0,0,48,0,CS331_23|cs331-confgen|mol2|23|dock3
0,14,44,8502,1,6,0,0,0,0,56,0,CS331_85|cs331-confgen|mol2|85|dock1
0,15,35,10430,2,12,0,0,0,0,44,0,CS335_29|cs335-confgen|mol2|29|dock8
0,40,51,11358,3,16,0,0,0,0,49,0,CS335_51|cs335-confgen|mol2|51|dock3
0,33,53,11025,4,19,0,0,0,0,55,2,CS335_65|cs335-confgen|mol2|65|dock9
0,18,41,7943,1,8,0,0,0,0,51,0,CS339_4|cs339-confgen|mol2|4|dock1
0,22,36,9007,1,12,0,0,0,0,44,0,CS339_52|cs339-confgen|mol2|52|dock7
0,20,47,10405,4,9,0,0,0,0,47,0,CS335_26|cs335-confgen|mol2|26|dock6
0,45,53,11305,3,12,0,0,0,0,49,0,CS335_24|cs335-confgen|mol2|24|dock2
0,19,43,10382,2,11,0,0,0,0,45,0,CS335_58|cs335-confgen|mol2|58|dock10
0,17,35,9189,0,12,0,0,0,0,46,0,CS340_24|cs340-confgen|mol2|24|dock4
0,16,42,8510,2,7,0,0,0,0,49,0,CS331_94|cs331-confgen|mol2|94|dock5
0,17,44,7706,1,12,0,0,0,0,37,1,CS331_107|cs331-confgen|mol2|107|dock4
0,8,33,8755,1,9,0,0,0,0,46,0,CS334_38|cs334-confgen|mol2|38|dock1
0,21,37,7872,1,10,0,0,0,0,57,0,CS339_31|cs339-confgen|mol2|31|dock6
0,12,30,9153,4,7,0,0,0,0,44,0,CS338_35|cs338-confgen|mol2|35|dock1
0,10,43,8846,3,6,0,0,0,0,44,0,CS338_22|cs338-confgen|mol2|22|dock2
0,30,53,11292,4,18,0,0,0,0,46,0,CS335_65|cs335-confgen|mol2|65|dock7
0,21,41,9490,0,13,0,0,0,0,53,0,CS339_65|cs339-confgen|mol2|65|dock7
0,17,42,8197,1,11,0,0,0,0,58,0,CS332_20|cs332-confgen|mol2|20|dock4
0,20,42,8756,1,10,0,0,0,0,42,0,CS337_35|cs337-confgen|mol2|35|dock4
0,27,35,8725,0,10,0,0,0,0,46,0,CS331_99|cs331-confgen|mol2|99|dock4
0,15,42,8782,2,10,0,0,0,0,47,0,CS337_13|cs337-confgen|mol2|13|dock3
0,33,57,11162,6,13,0,0,0,0,41,0,CS335_6|cs335-confgen|mol2|6|dock9
0,8,35,8759,2,6,0,0,0,0,39,0,CS337_59|cs337-confgen|mol2|59|dock3
0,7,38,8858,1,7,0,0,0,0,41,0,CS338_9|cs338-confgen|mol2|9|dock1
0,26,38,9166,0,8,0,0,0,0,47,0,CS340_10|cs340-confgen|mol2|10|dock2
0,22,39,10812,4,13,0,0,0,0,40,0,CS335_90|cs335-confgen|mol2|90|dock1
0,20,38,10799,3,13,0,0,0,0,40,0,CS335_36|cs335-confgen|mol2|36|dock3
0,9,21,5587,1,7,0,0,0,6,38,0,CS336_3|cs336-confgen|mol2|3|dock1
0,22,33,8217,0,11,0,0,0,0,54,0,CS332_69|cs332-confgen|mol2|69|dock7
0,31,46,9192,0,11,0,0,0,0,52,0,CS339_51|cs339-confgen|mol2|51|dock3
0,25,44,9194,0,13,0,0,0,0,52,0,CS339_45|cs339-confgen|mol2|45|dock3
0,28,62,11153,4,12,0,0,0,0,55,0,CS335_69|cs335-confgen|mol2|69|dock7
0,29,41,10910,4,16,0,0,0,0,43,0,CS335_26|cs335-confgen|mol2|26|dock2
0,19,43,8560,1,8,0,0,0,0,58,0,CS331_82|cs331-confgen|mol2|82|dock3
0,12,41,8480,0,11,0,0,0,0,40,0,CS339_25|cs339-confgen|mol2|25|dock4
0,15,44,8573,0,11,0,0,0,0,41,0,CS339_17|cs339-confgen|mol2|17|dock2
0,18,41,8547,2,9,0,0,0,0,53,0,CS331_34|cs331-confgen|mol2|34|dock5
0,16,30,8375,1,7,0,0,0,0,67,0,CS331_45|cs331-confgen|mol2|45|dock2
0,27,36,8757,0,10,0,0,0,0,50,0,CS331_50|cs331-confgen|mol2|50|dock9
0,14,46,8500,0,8,0,0,0,0,54,0,CS332_41|cs332-confgen|mol2|41|dock1
0,16,42,8500,2,6,0,0,0,0,55,0,CS331_33|cs331-confgen|mol2|33|dock8
0,17,33,8752,4,8,0,0,0,0,37,0,CS334_36|cs334-confgen|mol2|36|dock3
0,39,46,11393,3,13,0,0,0,0,46,0,CS335_96|cs335-confgen|mol2|96|dock8
0,12,44,8360,0,6,0,0,0,0,68,0,CS331_72|cs331-confgen|mol2|72|dock1
0,10,34,8833,4,7,0,0,0,0,42,0,CS334_2|cs334-confgen|mol2|2|dock2
0,15,38,7336,1,8,0,0,0,0,55,0,CS333_4|cs333-confgen|mol2|4|dock3
0,17,41,8464,1,6,0,0,0,0,52,0,CS332_11|cs332-confgen|mol2|11|dock2
0,37,51,11335,3,11,0,0,0,0,49,0,CS335_57|cs335-confgen|mol2|57|dock1
0,31,58,10956,3,16,0,0,0,0,43,0,CS335_28|cs335-confgen|mol2|28|dock1
0,8,39,8797,3,7,0,0,0,0,38,0,CS334_69|cs334-confgen|mol2|69|dock2
0,32,55,10801,3,17,0,0,0,0,35,3,CS335_36|cs335-confgen|mol2|36|dock5
0,26,42,9140,1,7,0,0,0,0,50,0,CS339_2|cs339-confgen|mol2|2|dock7
0,16,43,8502,1,6,0,0,0,0,53,0,CS331_100|cs331-confgen|mol2|100|dock2
0,14,30,9124,4,6,0,0,0,0,46,0,CS338_32|cs338-confgen|mol2|32|dock2
0,15,33,8360,1,4,0,0,0,0,58,0,CS331_61|cs331-confgen|mol2|61|dock4
0,13,33,8372,1,10,0,0,0,0,49,0,CS339_58|cs339-confgen|mol2|58|dock1
0,41,44,11290,3,12,0,0,0,0,44,0,CS335_89|cs335-confgen|mol2|89|dock1
0,8,22,5610,1,6,0,0,0,5,37,0,CS336_2|cs336-confgen|mol2|2|dock2
0,31,43,9130,1,10,0,0,0,0,52,0,CS339_62|cs339-confgen|mol2|62|dock10
0,24,45,10527,2,14,0,0,0,0,36,0,CS335_27|cs335-confgen|mol2|27|dock2
0,19,43,7979,0,14,0,0,0,0,48,1,CS339_42|cs339-confgen|mol2|42|dock10
0,27,40,10774,2,11,0,0,0,0,45,0,CS335_63|cs335-confgen|mol2|63|dock8
0,25,39,8765,1,9,0,0,0,0,49,0,CS331_28|cs331-confgen|mol2|28|dock8
0,27,54,10613,2,14,0,0,0,0,45,0,CS335_85|cs335-confgen|mol2|85|dock3
0,24,39,9055,1,8,0,0,0,0,50,0,CS339_34|cs339-confgen|mol2|34|dock5
0,14,37,8557,0,11,0,0,0,0,44,0,CS339_26|cs339-confgen|mol2|26|dock4
0,11,37,8754,3,7,0,0,0,0,38,0,CS337_43|cs337-confgen|mol2|43|dock3
0,16,44,8470,2,4,0,0,0,0,49,0,CS331_92|cs331-confgen|mol2|92|dock2
0,16,43,8435,0,8,0,0,0,0,50,0,CS332_13|cs332-confgen|mol2|13|dock4
0,12,30,8773,1,12,0,0,0,0,43,0,CS337_53|cs337-confgen|mol2|53|dock1
0,22,34,9162,2,8,0,0,0,0,61,0,CS339_18|cs339-confgen|mol2|18|dock2
0,19,37,8968,1,12,0,0,0,0,46,0,CS339_46|cs339-confgen|mol2|46|dock4
0,10,35,8834,4,6,0,0,0,0,42,0,CS334_1|cs334-confgen|mol2|1|dock2
0,15,31,8717,4,6,0,0,0,0,46,0,CS337_14|cs337-confgen|mol2|14|dock2
0,8,43,8849,2,7,0,0,0,0,44,0,CS338_6|cs338-confgen|mol2|6|dock3
0,30,46,9225,1,10,0,0,0,0,57,0,CS339_62|cs339-confgen|mol2|62|dock1
0,18,35,8481,2,8,0,0,0,0,58,0,CS332_71|cs332-confgen|mol2|71|dock2
0,18,47,8519,1,10,0,0,0,0,57,0,CS331_102|cs331-confgen|mol2|102|dock5
0,17,36,8931,3,10,0,0,0,0,42,0,CS334_14|cs334-confgen|mol2|14|dock8
0,18,38,8515,1,6,0,0,0,0,52,0,CS331_30|cs331-confgen|mol2|30|dock4
0,40,49,11325,5,11,0,0,0,0,58,0,CS335_70|cs335-confgen|mol2|70|dock5
0,17,40,8411,1,7,0,0,0,0,61,0,CS332_33|cs332-confgen|mol2|33|dock3
0,17,34,8749,2,5,0,0,0,0,45,0,CS337_34|cs337-confgen|mol2|34|dock5
0,38,52,11370,3,15,0,0,0,0,47,0,CS335_96|cs335-confgen|mol2|96|dock4
0,30,47,9308,0,12,0,0,0,0,49,0,CS339_56|cs339-confgen|mol2|56|dock1
0,10,34,8787,1,6,0,0,0,0,38,0,CS337_37|cs337-confgen|mol2|37|dock3
0,35,55,11322,3,11,0,0,0,0,45,0,CS335_78|cs335-confgen|mol2|78|dock7
0,19,40,8706,2,9,0,0,0,0,48,0,CS334_23|cs334-confgen|mol2|23|dock3
0,32,48,11337,3,10,0,0,0,0,46,0,CS335_47|cs335-confgen|mol2|47|dock3
0,13,34,8699,3,6,0,0,0,0,46,0,CS337_14|cs337-confgen|mol2|14|dock1
0,17,29,8807,3,7,0,0,0,0,42,0,CS337_27|cs337-confgen|mol2|27|dock3
0,8,36,8747,2,7,0,0,0,0,47,0,CS337_61|cs337-confgen|mol2|61|dock3
0,11,37,8701,2,5,0,0,0,0,42,0,CS337_52|cs337-confgen|mol2|52|dock3
0,17,42,8402,1,6,0,0,0,0,56,0,CS332_34|cs332-confgen|mol2|34|dock4
0,16,38,8834,2,8,0,0,0,0,48,0,CS338_4|cs338-confgen|mol2|4|dock2
0,20,30,9131,2,14,0,0,0,0,39,0,CS338_19|cs338-confgen|mol2|19|dock3
0,12,22,8018,0,6,0,0,0,0,49,0,CS331_41|cs331-confgen|mol2|41|dock8
0,17,44,7856,0,13,0,0,0,0,50,0,CS339_22|cs339-confgen|mol2|22|dock3
0,10,36,9108,5,5,0,0,0,0,42,0,CS338_2|cs338-confgen|mol2|2|dock2
0,21,41,7750,1,15,0,1,0,0,54,2,CS331_6|cs331-confgen|mol2|6|dock5
0,15,52,8039,0,12,0,0,0,0,49,0,CS339_42|cs339-confgen|mol2|42|dock8
0,19,43,10841,2,11,0,0,0,0,45,0,CS335_79|cs335-confgen|mol2|79|dock1
0,40,51,11328,3,12,0,0,0,0,47,0,CS335_75|cs335-confgen|mol2|75|dock6
0,13,22,8201,1,7,0,0,0,0,55,0,CS332_21|cs332-confgen|mol2|21|dock3
0,23,43,8577,0,9,0,0,0,0,52,0,CS339_39|cs339-confgen|mol2|39|dock6
0,6,33,7941,1,5,0,0,0,0,44,0,CS331_52|cs331-confgen|mol2|52|dock6
0,17,37,9001,1,10,0,0,0,0,44,0,CS340_22|cs340-confgen|mol2|22|dock2
0,12,32,8807,1,11,0,0,0,0,43,0,CS337_53|cs337-confgen|mol2|53|dock2
0,19,42,9072,1,11,0,0,0,0,47,0,CS339_27|cs339-confgen|mol2|27|dock7
0,46,42,11268,3,12,0,0,0,0,47,0,CS335_70|cs335-confgen|mol2|70|dock10
0,16,46,8456,0,12,0,0,0,0,49,0,CS339_31|cs339-confgen|mol2|31|dock5
0,31,48,9189,1,9,0,0,0,0,52,0,CS339_51|cs339-confgen|mol2|51|dock6
0,34,54,11019,3,15,0,0,0,0,39,0,CS335_49|cs335-confgen|mol2|49|dock7
0,13,35,8729,3,6,0,0,0,0,41,0,CS337_51|cs337-confgen|mol2|51|dock3
0,16,34,8780,2,6,0,0,0,0,42,0,CS337_27|cs337-confgen|mol2|27|dock2
0,12,51,8357,0,6,0,0,0,0,69,0,CS331_90|cs331-confgen|mol2|90|dock9
0,12,39,8430,1,3,0,0,0,0,66,0,CS331_54|cs331-confgen|mol2|54|dock4
0,14,45,9124,2,8,0,0,0,0,56,0,CS339_66|cs339-confgen|mol2|66|dock1
0,15,27,8526,1,12,0,0,0,0,43,2,CS339_35|cs339-confgen|mol2|35|dock9
0,19,28,7824,1,11,0,0,0,0,57,0,CS332_23|cs332-confgen|mol2|23|dock9
0,35,59,11305,3,11,0,0,0,0,51,0,CS335_44|cs335-confgen|mol2|44|dock8
0,20,36,8762,2,10,0,0,0,0,53,0,CS334_46|cs334-confgen|mol2|46|dock9
0,34,45,9258,0,10,0,0,0,0,56,0,CS339_71|cs339-confgen|mol2|71|dock6
0,22,40,9375,1,8,0,0,0,0,47,0,CS339_27|cs339-confgen|mol2|27|dock1
0,20,44,7973,0,13,0,0,0,0,50,0,CS339_55|cs339-confgen|mol2|55|dock2
0,8,34,8757,1,11,0,0,0,0,45,0,CS334_51|cs334-confgen|mol2|51|dock2
0,30,60,11111,6,12,0,0,0,0,39,0,CS335_6|cs335-confgen|mol2|6|dock8
0,35,61,11404,3,12,0,0,0,0,45,0,CS335_44|cs335-confgen|mol2|44|dock3
0,16,37,8506,2,8,0,0,0,0,56,0,CS331_102|cs331-confgen|mol2|102|dock9
0,42,52,11385,3,13,0,0,0,0,48,0,CS335_6|cs335-confgen|mol2|6|dock2
0,9,29,8763,1,9,0,0,0,0,41,0,CS334_20|cs334-confgen|mol2|20|dock2
0,9,32,8755,1,10,0,0,0,0,46,0,CS334_20|cs334-confgen|mol2|20|dock1
0,17,45,10263,1,11,0,0,0,0,41,0,CS335_61|cs335-confgen|mol2|61|dock2
0,23,45,10021,0,15,0,0,0,0,50,0,CS335_21|cs335-confgen|mol2|21|dock3
0,18,34,8831,1,11,0,0,0,0,52,0,CS334_11|cs334-confgen|mol2|11|dock1
0,29,51,11244,3,15,0,0,0,0,52,0,CS335_56|cs335-confgen|mol2|56|dock5
0,11,25,8174,1,8,0,0,0,0,48,0,CS332_42|cs332-confgen|mol2|42|dock8
0,13,46,7729,1,15,0,0,0,0,55,1,CS331_106|cs331-confgen|mol2|106|dock2
0,24,41,8807,0,9,0,0,0,0,50,0,CS331_23|cs331-confgen|mol2|23|dock6
0,16,32,8909,3,10,0,0,0,0,40,0,CS334_16|cs334-confgen|mol2|16|dock3
0,17,44,8536,2,7,0,0,0,0,53,0,CS331_17|cs331-confgen|mol2|17|dock1
0,10,42,8867,3,7,0,0,0,0,45,0,CS338_18|cs338-confgen|mol2|18|dock9
0,15,33,8786,2,11,0,0,0,0,41,0,CS337_42|cs337-confgen|mol2|42|dock3
0,22,40,8319,1,5,0,0,0,0,52,0,CS331_21|cs331-confgen|mol2|21|dock1
0,24,50,9512,0,13,0,0,0,0,56,0,CS339_29|cs339-confgen|mol2|29|dock8
0,17,42,7728,1,13,0,0,0,0,54,0,CS331_19|cs331-confgen|mol2|19|dock1
0,20,40,8650,2,7,0,0,0,0,61,0,CS331_57|cs331-confgen|mol2|57|dock1
0,19,39,8515,2,8,0,0,0,0,62,0,CS331_41|cs331-confgen|mol2|41|dock6
0,22,41,9007,1,11,0,0,0,0,46,0,CS339_36|cs339-confgen|mol2|36|dock3
0,7,44,8083,2,6,0,0,0,0,45,0,CS331_59|cs331-confgen|mol2|59|dock7
0,15,36,8752,2,6,0,0,0,0,42,0,CS337_17|cs337-confgen|mol2|17|dock1
0,11,36,9058,3,5,0,0,0,0,41,0,CS338_40|cs338-confgen|mol2|40|dock3
0,21,39,9098,1,11,0,0,0,0,41,0,CS340_3|cs340-confgen|mol2|3|dock3
0,12,39,7819,0,15,0,0,0,0,58,0,CS332_69|cs332-confgen|mol2|69|dock3
0,17,31,8925,3,11,0,0,0,0,42,0,CS334_23|cs334-confgen|mol2|23|dock1
0,22,39,7256,0,12,0,0,0,0,47,1,CS332_56|cs332-confgen|mol2|56|dock9
0,17,44,8397,1,5,0,0,0,0,70,0,CS331_77|cs331-confgen|mol2|77|dock5
0,17,44,8353,0,8,0,0,0,0,55,0,CS332_34|cs332-confgen|mol2|34|dock6
0,19,30,8932,5,9,0,0,0,0,46,0,CS338_15|cs338-confgen|mol2|15|dock2
0,37,61,11334,3,11,0,0,0,0,46,0,CS335_25|cs335-confgen|mol2|25|dock9
0,33,57,10869,2,15,0,0,0,0,40,0,CS335_1|cs335-confgen|mol2|1|dock4
0,7,23,5747,0,9,0,0,0,10,35,0,CS336_6|cs336-confgen|mol2|6|dock1
0,20,38,9034,2,11,0,0,0,0,49,0,CS339_72|cs339-confgen|mol2|72|dock7
